order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA10644,2018-07-19,14:35:29,Lunch,BK,"[('Burger', 9), ('Steak', 6), ('Salad', 1), ('Chicken', 7), ('Fries', 4)]",838.2,-37.799995,144.9740232,0,7.323,13.5701697
ORDK06679,2018-04-23,11:43:05,Breakfast,BK,"[('Cereal', 9), ('Pancake', 8)]",383.0,37.8190296,144.9529903,0,8.837,13.8734646
ORDB08077,2018-04-28,11:53:14,Dinner,TP,"[('Cereal', 4), ('Pancake', 6), ('Coffee', 2)]",244.5,-37.8162602,144.9634008,0,7.849,12.1970837
ORDB04562,2018-01-24,08:40:33,Breakfast,TP,"[('Cereal', 7), ('Pancake', 5), ('Eggs', 7), ('Coffee', 4)]",452.25,-37.8279836,144.9550019,0,9.631,11.78823
ORDB05333,2018-03-28,10:52:23,Lunch,TP,"[('Coffee', 2), ('Cereal', 1), ('Pancake', 3), ('Eggs', 7)]",262.75,-37.8127792,144.9640801,0,8.242,10.3108752
ORDB05893,2018-06-02,13:04:13,Lunch,BK,"[('Steak', 5), ('Salad', 10)]",397.0,-37.8163676,144.9709231,0,8.074,13.3761621
ORDY02195,2018-10-06,17:07:36,Dinner,TP,"[('Fish&Chips', 2), ('Shrimp', 1), ('Salmon', 1), ('Pasta', 7)]",357.5,-37.8226539,144.9778429,0,8.324,13.8644205
ORDY05508,2018-10-02,17:07:36,Dinner,TP,"[('Shrimp', 8), ('Salmon', 4), ('Pasta', 5)]",733.5,-37.8022153,144.9633568,0,9.517,13.735913
ORDA08116,2018-07-17,14:35:29,Lunch,BK,"[('Chicken', 3), ('Fries', 3), ('Steak', 5), ('Salad', 1), ('Burger', 8)]",622.2,-37.8004188,145.0100791,0,4.574,10.2476866
ORDX01629,2018-02-24,09:41:24,Breakfast,bk,"[('Pancake', 4), ('Cereal', 6)]",223.0,-37.824583,144.9459414,0,9.671,17.2984464
ORDY09792,2018-09-20,16:37:10,Dinner,TP,"[('Fish&Chips', 3), ('Shrimp', 4), ('Salmon', 4)]",485.0,-37.8250592,144.9285688,1,16.639,19.6592734
ORDC01507,2018-08-16,15:26:11,Lunch,NS,"[('Pasta', 7), ('Burger', 3)]",408.0,-37.8094755,144.9756474,0,7.457,13.2353015
ORDX00408,2018-02-04,09:00:50,Dinner,BK,"[('Eggs', 8), ('Coffee', 6)]",221.0,-37.8174059,144.9907682,0,5.588,13.1722391
ORDK03973,2018-02-14,09:21:07,Lunch,BK,"[('Eggs', 1), ('Pancake', 8), ('Cereal', 2)]",258.0,-37.8114979,145.0097451,0,3.275,8.336828
ORDK05570,2018-07-23,14:45:38,Lunch,BK,"[('Steak', 2), ('Salad', 1)]",107.2,-37.8239578,144.9826474,0,6.842,13.3907818
ORDB02597,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 9), ('Salad', 6), ('Chicken', 2)]",275.2,-37.8104071,145.0028062,0,6.297,16.2773691
ORDI10608,2018-05-08,12:13:31,Lunch,NS,"[('Steak', 5), ('Chicken', 1)]",257.0,-37.8186157,144.9653369,0,8.1,13.9369576
ORDZ03575,2018-11-04,18:08:27,Dinner,NS,"[('Salmon', 2), ('Fish&Chips', 3)]",187.0,-37.8186594,144.9532311,0,7.888,17.0930884
ORDA10588,2018-02-24,09:41:24,Lunch,BK,"[('Pancake', 2), ('Cereal', 3)]",111.5,-37.8017943,144.9493839,0,8.889,15.9737875
ORDZ03846,2018-01-29,08:50:42,Dinner,NS,"[('Cereal', 3), ('Pancake', 3), ('Coffee', 8)]",195.75,-37.8240231,144.9330111,0,11.122,16.3110382
ORDK02482,07-05-2018,12:03:22,Lunch,BK,"[('Fries', 1), ('Chicken', 7), ('Burger', 5), ('Steak', 6)]",661.0,-37.8062244,144.9554662,0,8.14,14.2519964
ORDX10737,2018-09-24,16:47:19,Dinner,BK,"[('Pasta', 8), ('Salmon', 10)]",630.0,-37.8169154,144.9881339,0,5.805,12.6087248
ORDX07143,2018-22-05,12:33:48,Lunch,BK,"[('Salad', 9), ('Chicken', 10), ('Burger', 2)]",536.8,-37.8059572,144.9560611,0,8.052,14.7914409
ORDA00020,2018-06-13,13:24:30,Lunch,bk,"[('Salad', 10), ('Burger', 7), ('Chicken', 7), ('Fries', 1)]",625.0,-37.8243488,144.9554988,0,9.433,15.5205059
ORDX09487,2018-11-13,18:28:43,Dinner,NS,"[('Pasta', 10), ('Fish&Chips', 1), ('Shrimp', 7)]",688.0,-37.8179339,144.9676506,0,7.432,14.0989628
ORDZ03781,2018-01-12,08:20:16,Breakfast,NS,"[('Coffee', 1), ('Pancake', 4), ('Eggs', 3), ('Cereal', 2)]",212.5,-37.8072938,144.9564787,1,8.037,6.4708293
ORDI07337,2018-06-29,13:54:55,Lunch,tp,"[('Salad', 2), ('Chicken', 4), ('Fries', 9), ('Steak', 2)]",360.4,-37.8052814,144.9506528,0,8.369,13.7006318
ORDA05419,2018-10-18,17:38:01,Dinner,BK,"[('Pasta', 3), ('Fish&Chips', 7), ('Salmon', 10), ('Shrimp', 3)]",899.5,-37.8182545,144.9669671,0,7.541,14.7603581
ORDY01372,2018-07-14,14:25:21,Lunch,TP,"[('Steak', 4), ('Chicken', 9), ('Burger', 9)]",747.0,-37.8103472,144.9836492,0,7.922,13.9283894
ORDK02118,2018-05-08,12:13:31,Lunch,BK,"[('Steak', 2), ('Burger', 2), ('Salad', 5), ('Chicken', 4), ('Fries', 7)]",450.0,-37.8146066,144.9477357,0,9.159,15.1534685
ORDZ10657,2018-12-14,19:29:34,Dinner,NS,"[('Shrimp', 7), ('Fish&Chips', 2)]",448.0,-37.8178636,144.9322179,0,9.601,15.9819896
ORDZ10903,2018-03-20,10:32:06,Breakfast,NS,"[('Pancake', 5), ('Coffee', 6), ('Eggs', 9)]",364.25,-37.8120093,144.9591772,0,5.088,13.4007416
ORDY05240,2018-11-11,18:28:43,Dinner,TP,"[('Pasta', 10), ('Cereal', 9), ('Fish&Chips', 9)]",959.0,-37.8052092,144.9553308,0,9.414,15.074726
ORDI03049,2018-01-18,08:30:25,Breakfast,NS,"[('Coffee', 9), ('Eggs', 5)]",177.5,-37.822575,144.9365815,1,12.126,7.8881926
ORDK01514,2018-18-08,15:36:20,Lunch,BK,"[('Chicken', 9), ('Burger', 3)]",381.0,-37.8072293,144.9534308,0,8.423,16.9866101
ORDY04039,2018-12-27,20:00:00,Dinner,TP,"[('Eggs', 4), ('Shrimp', 1), ('Pasta', 5)]",331.5,-37.8200529,144.9427973,0,9.457,13.7399767
ORDB08803,2018-21-03,10:32:06,Breakfast,TP,"[('Coffee', 10), ('Cereal', 1)]",96.0,-37.8139569,144.9601516,0,8.349,11.2127239
ORDA08125,2018-05-05,12:03:22,Lunch,BK,"[('Steak', 5), ('Burger', 1)]",256.0,-37.7998306,144.9349441,0,12.266,20.479478
ORDC09513,2018-12-04,19:09:17,Dinner,NS,"[('Fish&Chips', 3), ('Pasta', 3), ('Burger', 2), ('Salmon', 8)]",623.5,-37.8245789,144.969445,0,9.17,15.4904374
ORDA06589,2018-06-23,13:44:47,Lunch,BK,"[('Burger', 7), ('Steak', 2), ('Salad', 3), ('Fries', 7), ('Chicken', 6)]",634.6,-37.8000381,145.0000366,0,5.302,13.385479
ORDC08846,2018-07-06,14:05:04,Lunch,ns,"[('Fries', 2), ('Burger', 9), ('Chicken', 10), ('Salad', 9), ('Steak', 9)]",1182.8,-37.7996308,144.9578806,0,7.25,12.665283
ORDI03742,2018-07-03,14:05:04,Lunch,NS,"[('Steak', 2), ('Fries', 7)]",682.5,-37.8135444,144.9655326,0,7.859,13.6766062
ORDZ09661,2018-12-19,19:39:43,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 3)]",228.0,-37.8150061,144.9276058,0,10.774,16.7732683
ORDI10444,2018-08-22,15:46:28,Lunch,NS,"[('Steak', 9), ('Fries', 6), ('Salad', 7), ('Burger', 6), ('Chicken', 2)]",847.4,37.8117322,144.9483402,0,8.863,14.7870053
